time,H
0,131.94417767943392
0.1,121.63668587641689
0.22499999999999998,109.7947378288053
0.325,123.81243708297544
0.4250000000000001,126.52478207286299
0.5250000000000001,118.56227834802701
0.6250000000000002,113.44123749737848
0.7250000000000003,108.69315122119035
0.8250000000000004,108.06804967510702
0.9250000000000005,99.70672042020786
1.0500000000000003,108.06324693876901
1.1749999999999998,115.53857969410267
1.2999999999999994,121.57032605480534
1.424999999999999,102.95944875161855
1.5499999999999985,101.08947969362382
1.674999999999998,115.5689075284509
1.7999999999999976,108.98332618683177
1.9249999999999972,107.62888702404612
2.0499999999999967,93.48689309157663
2.1749999999999963,87.70466455828617
2.299999999999996,93.37022944753541
2.4249999999999954,98.13546242963498
2.549999999999995,98.2826374510389
2.6749999999999945,91.48279325541931
2.799999999999994,98.0142489880028
2.9249999999999936,87.45107996165018
3.049999999999993,88.08729714455916
3.1749999999999927,81.87485146814399
3.2999999999999923,93.102566359478
3.424999999999992,85.26175523807869
3.5499999999999914,77.2970136276098
3.674999999999991,80.23650940283895
3.7999999999999905,75.50848693280497
3.92499999999999,79.919748757754
4.04999999999999,72.68414626238808
4.1499999999999915,73.014761082163
4.249999999999993,76.32630501603703
4.349999999999994,70.08957237707922
4.449999999999996,66.49408757822012
4.549999999999997,70.9822450234484
4.649999999999999,70.94696969305268
4.75,74.23466972488364
4.850000000000001,64.1477488379476
4.950000000000003,69.00429806310474
5.050000000000004,73.42394157698143
5.150000000000006,60.23643271940329
5.250000000000007,65.23381162562622
5.3500000000000085,58.94374506306559
5.45000000000001,62.55097058472252
5.550000000000011,59.31164881227504
5.650000000000013,70.4151647058959
5.750000000000014,62.26165094262871
5.850000000000016,55.98977824243359
5.950000000000017,52.74680800759843
6.0500000000000185,55.18811231767001
6.15000000000002,59.95853546808232
6.250000000000021,53.00282801716931
6.350000000000023,51.76239645869191
6.450000000000024,53.568594185304335
6.550000000000026,54.642833198482066
6.650000000000027,56.479394716042194
6.750000000000028,52.91279728862465
6.85000000000003,51.53960708853682
6.950000000000031,46.45598079096984
7.050000000000033,48.33119799546348
7.150000000000034,44.21487837463905
7.2500000000000355,47.456222863161166
7.350000000000037,50.1879732072947
7.450000000000038,51.20933465861015
7.55000000000004,47.73982837563379
7.650000000000041,42.40490643434187
7.750000000000043,40.10909561264086
7.850000000000044,40.06470358909264
7.9500000000000455,45.83530233131046
8.050000000000047,40.24942048452573
8.150000000000048,43.01179199403223
8.25000000000005,35.9779664421763
8.350000000000051,40.446034135665414
8.450000000000053,36.178055678452786
8.550000000000054,38.52381706876915
8.650000000000055,35.85627553038143
8.750000000000057,36.5216753925823
8.850000000000058,32.91607893477733
8.95000000000006,36.599532501809946
