time,H
0,133.35118616443768
0.1,142.77382752271149
0.22499999999999998,146.82258344700276
0.325,146.8724915216786
0.4250000000000001,130.8583948805412
0.5250000000000001,143.66272997165302
0.6250000000000002,133.23325301664948
0.7250000000000003,147.71449887117407
0.8250000000000004,128.41680705300467
0.9250000000000005,129.83988923673374
1.0500000000000003,120.07664502755075
1.1749999999999998,123.53720364739522
1.2999999999999994,122.94751626523352
1.424999999999999,111.6385046512468
1.5499999999999985,116.28962800232112
1.674999999999998,107.98204221074361
1.7999999999999976,117.89666292160692
1.9249999999999972,116.08559681409139
2.0499999999999967,113.75678969750301
2.1749999999999963,108.49044427998595
2.299999999999996,111.91025203684167
2.4249999999999954,112.72007855729979
2.549999999999995,114.18336067463731
2.6749999999999945,99.49827814265092
2.799999999999994,110.30940111031603
2.9249999999999936,114.30673649718568
3.049999999999993,115.0568557075192
3.1749999999999927,100.5740131904229
3.2999999999999923,107.164766995207
3.424999999999992,105.46656630198004
3.5499999999999914,107.26991478367704
3.674999999999991,108.93330220275568
3.7999999999999905,102.81542793740313
3.92499999999999,111.51172638273411
4.04999999999999,115.53548216877296
4.1499999999999915,106.80725542606764
4.249999999999993,103.81220145112809
4.349999999999994,100.87608767113625
4.449999999999996,104.36192957218512
4.549999999999997,97.38362494042697
4.649999999999999,102.55522419671982
4.75,98.77957592674127
4.850000000000001,103.06744270281548
4.950000000000003,101.23815662027008
5.050000000000004,98.6640882287472
5.150000000000006,104.73647209507155
5.250000000000007,100.8734059357647
5.3500000000000085,103.88448664832283
5.45000000000001,104.69108328282306
5.550000000000011,96.92335144356613
5.650000000000013,97.5279368876035
5.750000000000014,95.75366946968543
5.850000000000016,106.95597995344872
5.950000000000017,105.81886195195935
6.0500000000000185,98.81146496608788
6.15000000000002,100.73519835487525
6.250000000000021,95.7040471058811
6.350000000000023,102.5295961110644
6.450000000000024,99.69487401430077
6.550000000000026,103.40577271861287
6.650000000000027,99.44227190348032
6.750000000000028,96.60762467698537
6.85000000000003,101.47828031156081
6.950000000000031,96.43425195677538
7.050000000000033,101.57724108142637
7.150000000000034,91.98412688546341
7.2500000000000355,96.44056757193617
7.350000000000037,87.2812172399679
7.450000000000038,88.69138826737483
7.55000000000004,100.90351894924407
7.650000000000041,96.59312543064493
7.750000000000043,95.47722053151446
7.850000000000044,97.28745520535654
7.9500000000000455,94.49139497676026
8.050000000000047,90.40973804234406
8.150000000000048,93.86232988869894
8.25000000000005,92.93829634110146
8.350000000000051,88.39132910052945
8.450000000000053,100.15503344076022
8.550000000000054,100.75305101561445
8.650000000000055,88.72655673663425
8.750000000000057,91.217736623622
8.850000000000058,83.95345558994002
8.95000000000006,87.88764070085813
9.050000000000061,91.9481294793938
