time,H
0,137.08627076477956
0.1,130.50314072751507
0.22499999999999998,138.80065276942335
0.325,143.86786435564738
0.4250000000000001,142.57494875581534
0.5250000000000001,147.64006051293148
0.6250000000000002,150.4788378098237
0.7250000000000003,153.65007892390346
0.8250000000000004,165.50046150999765
0.9250000000000005,173.86741864515562
1.0500000000000003,176.41123321000708
1.1749999999999998,168.7451115535487
1.2999999999999994,174.4095262949528
1.424999999999999,162.60246927551944
1.5499999999999985,185.66478231372392
1.674999999999998,177.85217118687015
1.7999999999999976,165.44278408587408
1.9249999999999972,172.46318032270324
2.0499999999999967,166.8511347951668
2.1749999999999963,165.92158395116334
2.299999999999996,171.89507869541873
2.4249999999999954,178.6166403641362
2.549999999999995,170.89326220804026
2.6749999999999945,170.26358090992818
2.799999999999994,166.92772847128367
2.9249999999999936,169.75532581972473
3.049999999999993,168.8261408704858
3.1749999999999927,167.70276522731314
3.2999999999999923,149.4307327465
3.424999999999992,157.9769166854299
3.5499999999999914,149.10715490981835
3.674999999999991,169.01813408350898
3.7999999999999905,161.88098728901497
3.92499999999999,154.36414123972574
4.04999999999999,152.89994534771694
4.1499999999999915,154.03632376181085
4.249999999999993,151.44545128246878
4.349999999999994,147.49358021468237
4.449999999999996,143.5724059500374
4.549999999999997,153.24002028392985
4.649999999999999,145.18215300855366
4.75,152.4620132881031
4.850000000000001,138.2705679619252
4.950000000000003,133.740234952489
5.050000000000004,140.88534030045338
5.150000000000006,131.6812014170394
5.250000000000007,149.8290433809767
5.3500000000000085,136.15271783526978
5.45000000000001,142.4952849404719
5.550000000000011,143.00749090057803
5.650000000000013,140.01224477269852
5.750000000000014,129.14418701315768
5.850000000000016,133.278438345854
5.950000000000017,141.75752995061467
6.0500000000000185,134.01158784143846
6.15000000000002,127.76943734998875
6.250000000000021,125.6003358933691
6.350000000000023,132.67670400524744
6.450000000000024,121.74494972738125
6.550000000000026,125.87759972290489
6.650000000000027,131.2154524761712
6.750000000000028,124.68105811212162
6.85000000000003,124.85035572127761
6.950000000000031,124.26473272028392
