time,H
0,169.69526173163317
0.1,176.92646338109677
0.22499999999999998,160.5867892305049
0.325,163.40309171941004
0.4250000000000001,148.77974350080652
0.5250000000000001,159.7332597819032
0.6250000000000002,150.39556592650365
0.7250000000000003,155.62306408532933
0.8250000000000004,138.42282252224862
0.9250000000000005,152.90194802975086
1.0500000000000003,149.82036708736575
1.1749999999999998,138.3922129963541
1.2999999999999994,145.51560566396086
1.424999999999999,132.59540928038385
1.5499999999999985,136.83171251830254
1.674999999999998,143.58679969623847
1.7999999999999976,150.02002185448308
1.9249999999999972,152.77745495119865
2.0499999999999967,145.64431761771908
2.1749999999999963,134.35695781215276
2.299999999999996,144.56918678645187
2.4249999999999954,133.62115927554143
2.549999999999995,138.32987146226645
2.6749999999999945,137.4452997490919
2.799999999999994,131.62618028142805
2.9249999999999936,126.71686866108136
3.049999999999993,121.03008202087092
3.1749999999999927,129.97915257806085
3.2999999999999923,128.0991950392425
3.424999999999992,136.56490606393456
3.5499999999999914,122.42136431241268
3.674999999999991,121.67854788060187
3.7999999999999905,121.27926765330785
3.92499999999999,118.7360830674804
4.04999999999999,120.38027245607722
4.1499999999999915,120.30021791482505
4.249999999999993,121.65846271160763
4.349999999999994,115.67343621561636
4.449999999999996,121.03101539506324
4.549999999999997,109.54009408007667
4.649999999999999,114.63583392181644
4.75,111.73348230530945
4.850000000000001,111.36086529187625
4.950000000000003,105.88907678241918
5.050000000000004,113.02201085690294
5.150000000000006,111.43397132433552
5.250000000000007,106.09448420545597
5.3500000000000085,116.44653216498298
5.45000000000001,104.35943426267653
5.550000000000011,105.01139803688076
5.650000000000013,111.87363466200516
5.750000000000014,105.9294423079722
5.850000000000016,107.22257688057047
5.950000000000017,103.79801759498737
6.0500000000000185,105.17954333310894
6.15000000000002,103.22356400084567
6.250000000000021,104.61986719210596
6.350000000000023,102.10868322028732
6.450000000000024,103.96219418787095
6.550000000000026,98.39398243668153
6.650000000000027,98.36908239384975
6.750000000000028,100.46866919207713
6.85000000000003,108.4934906319714
6.950000000000031,99.82512995745378
7.050000000000033,100.32259865022476
7.150000000000034,96.1110931113634
7.2500000000000355,98.02855006144436
7.350000000000037,94.98919434630669
7.450000000000038,100.7839469732026
7.55000000000004,97.2250133001251
7.650000000000041,93.87144091257552
7.750000000000043,93.47540711295268
7.850000000000044,89.68628312895092
7.9500000000000455,92.4808173240317
8.050000000000047,89.35515131513424
8.150000000000048,95.47051230776215
8.25000000000005,87.60912424304117
8.350000000000051,85.36602796026095
8.450000000000053,85.37281019665656
8.550000000000054,88.60411333487015
8.650000000000055,85.33474748827854
8.750000000000057,86.27606076543154
8.850000000000058,85.5585475951228
8.95000000000006,85.98980565233813
9.050000000000061,84.68199797120104
9.150000000000063,84.07489286946885
9.250000000000064,79.649110880698
9.350000000000065,75.5234940932858
9.450000000000067,81.4537748719391
9.550000000000068,83.07670456947238
9.65000000000007,79.75034344706161
9.750000000000071,81.48765345689704
9.850000000000072,75.9902115193187
9.950000000000074,74.14897543051023
10.050000000000075,77.76371665564974
10.150000000000077,76.59061530289044
10.250000000000078,77.34103346001058
10.35000000000008,77.36092304738149
10.450000000000081,76.0090286776513
10.550000000000082,69.76149217706346
10.650000000000084,71.74559852107161
10.750000000000085,71.44435845046499
10.850000000000087,70.0726526989585
10.950000000000088,72.03963462205604
11.05000000000009,71.85999078897228
11.150000000000091,69.91397891194906
11.250000000000092,66.49076977702907
